region,rank,A_test,AB_test,A_test_Logical,AB_test_Logical,Zero_Rank,A_test_boot,AB_test_boot
123,NA,NA,NA,NA,NA,FALSE,NA,NA
124,NA,NA,NA,NA,NA,FALSE,NA,NA
125,NA,NA,NA,NA,NA,FALSE,NA,NA
126,NA,NA,NA,NA,NA,FALSE,NA,NA
127,NA,NA,NA,NA,NA,FALSE,NA,NA
128,NA,NA,NA,NA,NA,FALSE,NA,NA
129,NA,NA,NA,NA,NA,FALSE,NA,NA
130,NA,NA,NA,NA,NA,FALSE,NA,NA
131,NA,NA,NA,NA,NA,FALSE,NA,NA
132,NA,NA,NA,NA,NA,FALSE,NA,NA
133,NA,NA,NA,NA,NA,FALSE,NA,NA
134,NA,NA,NA,NA,NA,FALSE,NA,NA
135,NA,NA,NA,NA,NA,FALSE,NA,NA
136,NA,NA,NA,NA,NA,FALSE,NA,NA
137,1,4e-4,NA,FALSE,NA,FALSE,NA,NA
138,NA,NA,NA,NA,NA,FALSE,NA,NA
139,NA,NA,NA,NA,NA,FALSE,NA,NA
140,NA,NA,NA,NA,NA,FALSE,NA,NA
141,NA,NA,NA,NA,NA,FALSE,NA,NA
142,NA,NA,NA,NA,NA,FALSE,NA,NA
143,NA,NA,NA,NA,NA,FALSE,NA,NA
144,NA,NA,NA,NA,NA,FALSE,NA,NA
145,NA,NA,NA,NA,NA,FALSE,NA,NA
146,NA,NA,NA,NA,NA,FALSE,NA,NA
147,NA,NA,NA,NA,NA,FALSE,NA,NA
148,NA,NA,NA,NA,NA,FALSE,NA,NA
149,NA,NA,NA,NA,NA,FALSE,NA,NA
150,NA,NA,NA,NA,NA,FALSE,NA,NA
151,NA,NA,NA,NA,NA,FALSE,NA,NA
152,NA,NA,NA,NA,NA,FALSE,NA,NA
153,NA,NA,NA,NA,NA,FALSE,NA,NA
154,NA,NA,NA,NA,NA,FALSE,NA,NA
155,NA,NA,NA,NA,NA,FALSE,NA,NA
156,NA,NA,NA,NA,NA,FALSE,NA,NA
157,NA,NA,NA,NA,NA,FALSE,NA,NA
158,2,0,0,FALSE,FALSE,FALSE,NA,NA
159,NA,NA,NA,NA,NA,FALSE,NA,NA
160,NA,NA,NA,NA,NA,FALSE,NA,NA
161,NA,NA,NA,NA,NA,FALSE,NA,NA
162,NA,NA,NA,NA,NA,FALSE,NA,NA
163,NA,NA,NA,NA,NA,FALSE,NA,NA
164,NA,NA,NA,NA,NA,FALSE,NA,NA
165,1,2e-4,NA,FALSE,NA,FALSE,NA,NA
166,NA,NA,NA,NA,NA,FALSE,NA,NA
167,NA,NA,NA,NA,NA,FALSE,NA,NA
168,NA,NA,NA,NA,NA,FALSE,NA,NA
169,NA,NA,NA,NA,NA,FALSE,NA,NA
170,NA,NA,NA,NA,NA,FALSE,NA,NA
171,2,0,2e-4,FALSE,FALSE,FALSE,NA,NA
172,NA,NA,NA,NA,NA,FALSE,NA,NA
173,NA,NA,NA,NA,NA,FALSE,NA,NA
174,2,0.0016,0.0062,FALSE,FALSE,FALSE,NA,NA
175,NA,NA,NA,NA,NA,FALSE,NA,NA
176,NA,NA,NA,NA,NA,FALSE,NA,NA
177,NA,NA,NA,NA,NA,FALSE,NA,NA
178,NA,NA,NA,NA,NA,FALSE,NA,NA
179,NA,NA,NA,NA,NA,FALSE,NA,NA
180,NA,NA,NA,NA,NA,FALSE,NA,NA
181,NA,NA,NA,NA,NA,FALSE,NA,NA
182,NA,NA,NA,NA,NA,FALSE,NA,NA
183,NA,NA,NA,NA,NA,FALSE,NA,NA
184,2,0,0.2607,FALSE,TRUE,FALSE,NA,NA
185,NA,NA,NA,NA,NA,FALSE,NA,NA
186,NA,NA,NA,NA,NA,FALSE,NA,NA
187,1,0.0027,NA,FALSE,NA,FALSE,NA,NA
188,NA,NA,NA,NA,NA,FALSE,NA,NA
189,NA,NA,NA,NA,NA,FALSE,NA,NA
190,NA,NA,NA,NA,NA,FALSE,NA,NA
191,NA,NA,NA,NA,NA,FALSE,NA,NA
192,NA,NA,NA,NA,NA,FALSE,NA,NA
193,NA,NA,NA,NA,NA,FALSE,NA,NA
194,NA,NA,NA,NA,NA,FALSE,NA,NA
195,NA,NA,NA,NA,NA,FALSE,NA,NA
196,NA,NA,NA,NA,NA,FALSE,NA,NA
197,NA,NA,NA,NA,NA,FALSE,NA,NA
198,2,1e-4,0.0041,FALSE,FALSE,FALSE,NA,NA
199,NA,NA,NA,NA,NA,FALSE,NA,NA
200,NA,NA,NA,NA,NA,FALSE,NA,NA
201,NA,NA,NA,NA,NA,FALSE,NA,NA
202,NA,NA,NA,NA,NA,FALSE,NA,NA
203,NA,NA,NA,NA,NA,FALSE,NA,NA
204,NA,NA,NA,NA,NA,FALSE,NA,NA
205,NA,NA,NA,NA,NA,FALSE,NA,NA
206,NA,NA,NA,NA,NA,FALSE,NA,NA
207,NA,NA,NA,NA,NA,FALSE,NA,NA
208,NA,NA,NA,NA,NA,FALSE,NA,NA
209,NA,NA,NA,NA,NA,FALSE,NA,NA
210,NA,NA,NA,NA,NA,FALSE,NA,NA
211,NA,NA,NA,NA,NA,FALSE,NA,NA
212,NA,NA,NA,NA,NA,FALSE,NA,NA
213,NA,NA,NA,NA,NA,FALSE,NA,NA
214,NA,NA,NA,NA,NA,FALSE,NA,NA
215,NA,NA,NA,NA,NA,FALSE,NA,NA
216,NA,NA,NA,NA,NA,FALSE,NA,NA
217,1,0.0016,NA,FALSE,NA,FALSE,NA,NA
218,2,5e-4,0.0019,FALSE,FALSE,FALSE,NA,NA
219,NA,NA,NA,NA,NA,FALSE,NA,NA
220,NA,NA,NA,NA,NA,FALSE,NA,NA
221,NA,NA,NA,NA,NA,FALSE,NA,NA
222,NA,NA,NA,NA,NA,FALSE,NA,NA
223,NA,NA,NA,NA,NA,FALSE,NA,NA
224,NA,NA,NA,NA,NA,FALSE,NA,NA
225,NA,NA,NA,NA,NA,FALSE,NA,NA
226,NA,NA,NA,NA,NA,FALSE,NA,NA
227,NA,NA,NA,NA,NA,FALSE,NA,NA
228,NA,NA,NA,NA,NA,FALSE,NA,NA
229,NA,NA,NA,NA,NA,FALSE,NA,NA
230,NA,NA,NA,NA,NA,FALSE,NA,NA
231,NA,NA,NA,NA,NA,FALSE,NA,NA
232,NA,NA,NA,NA,NA,FALSE,NA,NA
233,NA,NA,NA,NA,NA,FALSE,NA,NA
234,NA,NA,NA,NA,NA,FALSE,NA,NA
235,NA,NA,NA,NA,NA,FALSE,NA,NA
236,NA,NA,NA,NA,NA,FALSE,NA,NA
237,1,5e-4,NA,FALSE,NA,FALSE,NA,NA
238,NA,NA,NA,NA,NA,FALSE,NA,NA
239,NA,NA,NA,NA,NA,FALSE,NA,NA
240,NA,NA,NA,NA,NA,FALSE,NA,NA
241,NA,NA,NA,NA,NA,FALSE,NA,NA
242,2,2e-4,0.0011,FALSE,FALSE,FALSE,NA,NA
243,NA,NA,NA,NA,NA,FALSE,NA,NA
244,NA,NA,NA,NA,NA,FALSE,NA,NA
245,NA,NA,NA,NA,NA,FALSE,NA,NA
246,NA,NA,NA,NA,NA,FALSE,NA,NA
247,NA,NA,NA,NA,NA,FALSE,NA,NA
248,NA,NA,NA,NA,NA,FALSE,NA,NA
249,NA,NA,NA,NA,NA,FALSE,NA,NA
250,NA,NA,NA,NA,NA,FALSE,NA,NA
251,NA,NA,NA,NA,NA,FALSE,NA,NA
252,NA,NA,NA,NA,NA,FALSE,NA,NA
253,NA,NA,NA,NA,NA,FALSE,NA,NA
254,NA,NA,NA,NA,NA,FALSE,NA,NA
255,NA,NA,NA,NA,NA,FALSE,NA,NA
256,NA,NA,NA,NA,NA,FALSE,NA,NA
257,NA,NA,NA,NA,NA,FALSE,NA,NA
258,NA,NA,NA,NA,NA,FALSE,NA,NA
259,2,9e-4,0.0065,FALSE,FALSE,FALSE,NA,NA
260,NA,NA,NA,NA,NA,FALSE,NA,NA
261,NA,NA,NA,NA,NA,FALSE,NA,NA
262,NA,NA,NA,NA,NA,FALSE,NA,NA
263,1,0.0033,NA,FALSE,NA,FALSE,NA,NA
264,NA,NA,NA,NA,NA,FALSE,NA,NA
265,NA,NA,NA,NA,NA,FALSE,NA,NA
266,NA,NA,NA,NA,NA,FALSE,NA,NA
267,NA,NA,NA,NA,NA,FALSE,NA,NA
268,NA,NA,NA,NA,NA,FALSE,NA,NA
269,NA,NA,NA,NA,NA,FALSE,NA,NA
270,NA,NA,NA,NA,NA,FALSE,NA,NA
271,NA,NA,NA,NA,NA,FALSE,NA,NA
272,NA,NA,NA,NA,NA,FALSE,NA,NA
273,NA,NA,NA,NA,NA,FALSE,NA,NA
274,NA,NA,NA,NA,NA,FALSE,NA,NA
275,NA,NA,NA,NA,NA,FALSE,NA,NA
276,NA,NA,NA,NA,NA,FALSE,NA,NA
277,NA,NA,NA,NA,NA,FALSE,NA,NA
278,NA,NA,NA,NA,NA,FALSE,NA,NA
279,NA,NA,NA,NA,NA,FALSE,NA,NA
280,NA,NA,NA,NA,NA,FALSE,NA,NA
281,NA,NA,NA,NA,NA,FALSE,NA,NA
282,NA,NA,NA,NA,NA,FALSE,NA,NA
283,NA,NA,NA,NA,NA,FALSE,NA,NA
284,NA,NA,NA,NA,NA,FALSE,NA,NA
285,NA,NA,NA,NA,NA,FALSE,NA,NA
286,NA,NA,NA,NA,NA,FALSE,NA,NA
287,NA,NA,NA,NA,NA,FALSE,NA,NA
288,1,0.0076,NA,FALSE,NA,TRUE,NA,NA
289,2,0,3e-4,FALSE,FALSE,FALSE,NA,NA
290,NA,NA,NA,NA,NA,FALSE,NA,NA
291,NA,NA,NA,NA,NA,FALSE,NA,NA
292,NA,NA,NA,NA,NA,FALSE,NA,NA
293,NA,NA,NA,NA,NA,FALSE,NA,NA
294,NA,NA,NA,NA,NA,FALSE,NA,NA
295,NA,NA,NA,NA,NA,FALSE,NA,NA
296,2,0,1e-4,FALSE,FALSE,FALSE,NA,NA
297,NA,NA,NA,NA,NA,FALSE,NA,NA
298,NA,NA,NA,NA,NA,FALSE,NA,NA
299,NA,NA,NA,NA,NA,FALSE,NA,NA
300,NA,NA,NA,NA,NA,FALSE,NA,NA
301,NA,NA,NA,NA,NA,FALSE,NA,NA
302,NA,NA,NA,NA,NA,FALSE,NA,NA
303,NA,NA,NA,NA,NA,FALSE,NA,NA
304,NA,NA,NA,NA,NA,FALSE,NA,NA
305,NA,NA,NA,NA,NA,FALSE,NA,NA
306,2,0,0,FALSE,FALSE,FALSE,NA,NA
307,NA,NA,NA,NA,NA,FALSE,NA,NA
308,NA,NA,NA,NA,NA,FALSE,NA,NA
309,NA,NA,NA,NA,NA,FALSE,NA,NA
310,NA,NA,NA,NA,NA,FALSE,NA,NA
311,NA,NA,NA,NA,NA,FALSE,NA,NA
312,NA,NA,NA,NA,NA,FALSE,NA,NA
313,NA,NA,NA,NA,NA,FALSE,NA,NA
314,NA,NA,NA,NA,NA,FALSE,NA,NA
315,NA,NA,NA,NA,NA,FALSE,NA,NA
316,NA,NA,NA,NA,NA,FALSE,NA,NA
317,NA,NA,NA,NA,NA,FALSE,NA,NA
318,NA,NA,NA,NA,NA,FALSE,NA,NA
319,NA,NA,NA,NA,NA,FALSE,NA,NA
320,2,0,0,FALSE,FALSE,FALSE,NA,NA
321,NA,NA,NA,NA,NA,FALSE,NA,NA
322,NA,NA,NA,NA,NA,FALSE,NA,NA
323,NA,NA,NA,NA,NA,FALSE,NA,NA
324,NA,NA,NA,NA,NA,FALSE,NA,NA
325,NA,NA,NA,NA,NA,FALSE,NA,NA
326,NA,NA,NA,NA,NA,FALSE,NA,NA
327,NA,NA,NA,NA,NA,FALSE,NA,NA
328,NA,NA,NA,NA,NA,FALSE,NA,NA
329,NA,NA,NA,NA,NA,FALSE,NA,NA
330,NA,NA,NA,NA,NA,FALSE,NA,NA
331,NA,NA,NA,NA,NA,FALSE,NA,NA
332,NA,NA,NA,NA,NA,FALSE,NA,NA
333,NA,NA,NA,NA,NA,FALSE,NA,NA
334,NA,NA,NA,NA,NA,FALSE,NA,NA
335,NA,NA,NA,NA,NA,FALSE,NA,NA
336,NA,NA,NA,NA,NA,FALSE,NA,NA
337,NA,NA,NA,NA,NA,FALSE,NA,NA
338,NA,NA,NA,NA,NA,FALSE,NA,NA
339,NA,NA,NA,NA,NA,FALSE,NA,NA
340,NA,NA,NA,NA,NA,FALSE,NA,NA
341,NA,NA,NA,NA,NA,FALSE,NA,NA
342,NA,NA,NA,NA,NA,FALSE,NA,NA
343,NA,NA,NA,NA,NA,FALSE,NA,NA
344,NA,NA,NA,NA,NA,FALSE,NA,NA
345,NA,NA,NA,NA,NA,FALSE,NA,NA
346,NA,NA,NA,NA,NA,FALSE,NA,NA
347,NA,NA,NA,NA,NA,FALSE,NA,NA
348,NA,NA,NA,NA,NA,FALSE,NA,NA
349,NA,NA,NA,NA,NA,FALSE,NA,NA
350,NA,NA,NA,NA,NA,FALSE,NA,NA
351,NA,NA,NA,NA,NA,FALSE,NA,NA
352,NA,NA,NA,NA,NA,FALSE,NA,NA
353,NA,NA,NA,NA,NA,FALSE,NA,NA
354,2,5e-4,0.0093,FALSE,FALSE,FALSE,NA,NA
355,NA,NA,NA,NA,NA,FALSE,NA,NA
356,NA,NA,NA,NA,NA,FALSE,NA,NA
357,NA,NA,NA,NA,NA,FALSE,NA,NA
358,NA,NA,NA,NA,NA,FALSE,NA,NA
359,NA,NA,NA,NA,NA,FALSE,NA,NA
360,NA,NA,NA,NA,NA,FALSE,NA,NA
361,NA,NA,NA,NA,NA,FALSE,NA,NA
362,NA,NA,NA,NA,NA,FALSE,NA,NA
363,NA,NA,NA,NA,NA,FALSE,NA,NA
364,NA,NA,NA,NA,NA,FALSE,NA,NA
365,NA,NA,NA,NA,NA,FALSE,NA,NA
366,NA,NA,NA,NA,NA,FALSE,NA,NA
367,NA,NA,NA,NA,NA,FALSE,NA,NA
368,2,0.0011,0.0025,FALSE,FALSE,FALSE,NA,NA
369,NA,NA,NA,NA,NA,FALSE,NA,NA
370,NA,NA,NA,NA,NA,FALSE,NA,NA
371,NA,NA,NA,NA,NA,FALSE,NA,NA
372,2,7e-4,0,FALSE,FALSE,FALSE,NA,NA
373,NA,NA,NA,NA,NA,FALSE,NA,NA
374,NA,NA,NA,NA,NA,FALSE,NA,NA
375,NA,NA,NA,NA,NA,FALSE,NA,NA
376,2,3e-4,9e-4,FALSE,FALSE,FALSE,NA,NA
377,NA,NA,NA,NA,NA,FALSE,NA,NA
378,NA,NA,NA,NA,NA,FALSE,NA,NA
379,NA,NA,NA,NA,NA,FALSE,NA,NA
380,2,0,0.0033,FALSE,FALSE,FALSE,NA,NA
381,NA,NA,NA,NA,NA,FALSE,NA,NA
382,NA,NA,NA,NA,NA,FALSE,NA,NA
383,NA,NA,NA,NA,NA,FALSE,NA,NA
384,NA,NA,NA,NA,NA,FALSE,NA,NA
385,NA,NA,NA,NA,NA,FALSE,NA,NA
386,NA,NA,NA,NA,NA,FALSE,NA,NA
387,NA,NA,NA,NA,NA,FALSE,NA,NA
388,NA,NA,NA,NA,NA,FALSE,NA,NA
389,NA,NA,NA,NA,NA,FALSE,NA,NA
390,NA,NA,NA,NA,NA,FALSE,NA,NA
391,NA,NA,NA,NA,NA,FALSE,NA,NA
392,NA,NA,NA,NA,NA,FALSE,NA,NA
393,NA,NA,NA,NA,NA,FALSE,NA,NA
394,NA,NA,NA,NA,NA,FALSE,NA,NA
395,NA,NA,NA,NA,NA,FALSE,NA,NA
396,NA,NA,NA,NA,NA,FALSE,NA,NA
397,NA,NA,NA,NA,NA,FALSE,NA,NA
398,NA,NA,NA,NA,NA,FALSE,NA,NA
399,NA,NA,NA,NA,NA,FALSE,NA,NA
400,NA,NA,NA,NA,NA,FALSE,NA,NA
401,NA,NA,NA,NA,NA,FALSE,NA,NA
402,NA,NA,NA,NA,NA,FALSE,NA,NA
403,NA,NA,NA,NA,NA,FALSE,NA,NA
404,NA,NA,NA,NA,NA,FALSE,NA,NA
405,NA,NA,NA,NA,NA,FALSE,NA,NA
406,NA,NA,NA,NA,NA,FALSE,NA,NA
407,NA,NA,NA,NA,NA,FALSE,NA,NA
408,NA,NA,NA,NA,NA,FALSE,NA,NA
409,NA,NA,NA,NA,NA,FALSE,NA,NA
410,NA,NA,NA,NA,NA,FALSE,NA,NA
411,NA,NA,NA,NA,NA,FALSE,NA,NA
412,NA,NA,NA,NA,NA,FALSE,NA,NA
413,NA,NA,NA,NA,NA,FALSE,NA,NA
414,NA,NA,NA,NA,NA,FALSE,NA,NA
415,NA,NA,NA,NA,NA,FALSE,NA,NA
416,NA,NA,NA,NA,NA,FALSE,NA,NA
417,NA,NA,NA,NA,NA,FALSE,NA,NA
418,NA,NA,NA,NA,NA,FALSE,NA,NA
419,NA,NA,NA,NA,NA,FALSE,NA,NA
420,NA,NA,NA,NA,NA,FALSE,NA,NA
421,NA,NA,NA,NA,NA,FALSE,NA,NA
422,NA,NA,NA,NA,NA,FALSE,NA,NA
423,NA,NA,NA,NA,NA,FALSE,NA,NA
424,NA,NA,NA,NA,NA,FALSE,NA,NA
425,2,2e-4,0.0025,FALSE,FALSE,FALSE,NA,NA
426,NA,NA,NA,NA,NA,FALSE,NA,NA
427,NA,NA,NA,NA,NA,FALSE,NA,NA
428,NA,NA,NA,NA,NA,FALSE,NA,NA
429,1,5e-4,NA,FALSE,NA,FALSE,NA,NA
430,NA,NA,NA,NA,NA,FALSE,NA,NA
431,NA,NA,NA,NA,NA,FALSE,NA,NA
432,2,0,3e-4,FALSE,FALSE,FALSE,NA,NA
433,NA,NA,NA,NA,NA,FALSE,NA,NA
434,NA,NA,NA,NA,NA,FALSE,NA,NA
435,NA,NA,NA,NA,NA,FALSE,NA,NA
436,NA,NA,NA,NA,NA,FALSE,NA,NA
437,NA,NA,NA,NA,NA,FALSE,NA,NA
438,2,0,0.0095,FALSE,FALSE,FALSE,NA,NA
439,NA,NA,NA,NA,NA,FALSE,NA,NA
440,NA,NA,NA,NA,NA,FALSE,NA,NA
441,NA,NA,NA,NA,NA,FALSE,NA,NA
442,NA,NA,NA,NA,NA,FALSE,NA,NA
443,NA,NA,NA,NA,NA,FALSE,NA,NA
444,NA,NA,NA,NA,NA,FALSE,NA,NA
445,NA,NA,NA,NA,NA,FALSE,NA,NA
446,NA,NA,NA,NA,NA,FALSE,NA,NA
447,NA,NA,NA,NA,NA,FALSE,NA,NA
448,NA,NA,NA,NA,NA,FALSE,NA,NA
449,NA,NA,NA,NA,NA,FALSE,NA,NA
450,NA,NA,NA,NA,NA,FALSE,NA,NA
451,NA,NA,NA,NA,NA,FALSE,NA,NA
452,NA,NA,NA,NA,NA,FALSE,NA,NA
453,NA,NA,NA,NA,NA,FALSE,NA,NA
454,NA,NA,NA,NA,NA,FALSE,NA,NA
455,NA,NA,NA,NA,NA,FALSE,NA,NA
456,2,0,1e-4,FALSE,FALSE,FALSE,NA,NA
457,NA,NA,NA,NA,NA,FALSE,NA,NA
458,2,7e-4,0,FALSE,FALSE,FALSE,NA,NA
459,NA,NA,NA,NA,NA,FALSE,NA,NA
460,2,0,0,FALSE,FALSE,FALSE,NA,NA
461,NA,NA,NA,NA,NA,FALSE,NA,NA
462,NA,NA,NA,NA,NA,FALSE,NA,NA
463,NA,NA,NA,NA,NA,FALSE,NA,NA
464,NA,NA,NA,NA,NA,FALSE,NA,NA
465,NA,NA,NA,NA,NA,FALSE,NA,NA
466,2,0,0.0048,FALSE,FALSE,FALSE,NA,NA
467,NA,NA,NA,NA,NA,FALSE,NA,NA
468,NA,NA,NA,NA,NA,FALSE,NA,NA
469,NA,NA,NA,NA,NA,FALSE,NA,NA
470,NA,NA,NA,NA,NA,FALSE,NA,NA
471,NA,NA,NA,NA,NA,FALSE,NA,NA
472,2,0,0.0072,FALSE,FALSE,FALSE,NA,NA
473,NA,NA,NA,NA,NA,FALSE,NA,NA
474,NA,NA,NA,NA,NA,FALSE,NA,NA
475,NA,NA,NA,NA,NA,FALSE,NA,NA
476,NA,NA,NA,NA,NA,FALSE,NA,NA
477,NA,NA,NA,NA,NA,FALSE,NA,NA
478,NA,NA,NA,NA,NA,FALSE,NA,NA
479,NA,NA,NA,NA,NA,FALSE,NA,NA
480,NA,NA,NA,NA,NA,FALSE,NA,NA
481,NA,NA,NA,NA,NA,FALSE,NA,NA
482,NA,NA,NA,NA,NA,FALSE,NA,NA
483,NA,NA,NA,NA,NA,FALSE,NA,NA
484,NA,NA,NA,NA,NA,FALSE,NA,NA
485,NA,NA,NA,NA,NA,FALSE,NA,NA
486,NA,NA,NA,NA,NA,FALSE,NA,NA
487,NA,NA,NA,NA,NA,FALSE,NA,NA
488,NA,NA,NA,NA,NA,FALSE,NA,NA
